lcl|PTER01000016.1_prot_PTN14295.1_1115	sp|P40896|YJV3_YEAST	99.094	331	3	0	111	441	1	331	0.0	680
lcl|PTER01000016.1_prot_PTN14296.1_1116	sp|P40897|OPT1_YEAST	99.750	799	2	0	1	799	1	799	0.0	1647
lcl|PTER01000016.1_prot_PTN14297.1_1117	sp|P32800|PEX2_YEAST	99.631	271	1	0	1	271	1	271	0.0	564
lcl|PTER01000016.1_prot_PTN14298.1_1118	sp|P07252|CBP8_YEAST	99.060	638	6	0	1	638	17	654	0.0	1303
lcl|PTER01000016.1_prot_PTN14299.1_1119	sp|P08466|NUC1_YEAST	99.696	329	1	0	1	329	1	329	0.0	682
lcl|PTER01000016.1_prot_PTN14300.1_1120	sp|P39526|LAA1_YEAST	99.801	2014	4	0	1	2014	1	2014	0.0	4084
lcl|PTER01000016.1_prot_PTN14301.1_1121	sp|P39529|YJU6_YEAST	99.208	758	6	0	1	758	1	758	0.0	1564
lcl|PTER01000016.1_prot_PTN14302.1_1122	sp|P39531|RCY1_YEAST	98.100	842	13	1	1	842	1	839	0.0	1656
lcl|PTER01000016.1_prot_PTN14303.1_1123	sp|P32524|PRP21_YEAST	98.929	280	3	0	1	280	1	280	0.0	568
lcl|PTER01000016.1_prot_PTN14304.1_1124	sp|P32525|ECM25_YEAST	99.833	599	1	0	1	599	1	599	0.0	1211
lcl|PTER01000016.1_prot_PTN14305.1_1125	sp|P39533|ACON2_YEAST	99.493	789	4	0	1	789	1	789	0.0	1634
lcl|PTER01000016.1_prot_PTN14306.1_1126	sp|P39534|MBB1_YEAST	100.000	97	0	0	1	97	12	108	3.02e-69	200
lcl|PTER01000016.1_prot_PTN14307.1_1127	sp|P39535|PHO90_YEAST	99.546	881	4	0	1	881	1	881	0.0	1795
lcl|PTER01000016.1_prot_PTN14308.1_1128	sp|P39538|UBP12_YEAST	99.442	1254	7	0	1	1254	1	1254	0.0	2573
lcl|PTER01000016.1_prot_PTN14309.1_1129	sp|P39540|ELO1_YEAST	99.355	310	2	0	1	310	1	310	0.0	641
lcl|PTER01000016.1_prot_PTN14310.1_1130	sp|P09119|CDC6_YEAST	99.805	513	1	0	1	513	1	513	0.0	1046
lcl|PTER01000016.1_prot_PTN14311.1_1131	sp|P39542|YJT3_YEAST	99.502	402	2	0	1	402	1	402	0.0	808
lcl|PTER01000016.1_prot_PTN14312.1_1132	sp|P39543|SOP4_YEAST	99.145	234	2	0	1	234	1	234	3.12e-174	476
lcl|PTER01000016.1_prot_PTN14313.1_1133	sp|P39516|RS14B_YEAST	100.000	138	0	0	1	138	1	138	9.14e-99	277
lcl|PTER01000016.1_prot_PTN14314.1_1134	sp|P0C0W1|RS22A_YEAST	100.000	130	0	0	1	130	1	130	7.10e-96	270
lcl|PTER01000016.1_prot_PTN14315.1_1135	sp|P32944|SWE1_YEAST	99.267	819	3	1	1	816	1	819	0.0	1669
lcl|PTER01000016.1_prot_PTN14316.1_1136	sp|P46982|MNN5_YEAST	99.147	586	5	0	1	586	1	586	0.0	1208
lcl|PTER01000016.1_prot_PTN14317.1_1137	sp|P46983|ATG36_YEAST	99.659	293	1	0	1	293	1	293	0.0	596
lcl|PTER01000016.1_prot_PTN14318.1_1138	sp|P46984|GON7_YEAST	100.000	123	0	0	1	123	1	123	2.43e-88	250
lcl|PTER01000016.1_prot_PTN14319.1_1139	sp|P46985|MNN11_YEAST	99.526	422	2	0	1	422	1	422	0.0	870
lcl|PTER01000016.1_prot_PTN14320.1_1140	sp|P46987|YJS1_YEAST	98.464	521	8	0	1	521	91	611	0.0	1062
lcl|PTER01000016.1_prot_PTN14321.1_1141	sp|P22135|ATP12_YEAST	99.692	325	1	0	1	325	1	325	0.0	663
lcl|PTER01000016.1_prot_PTN14322.1_1142	sp|P46988|PFD1_YEAST	100.000	109	0	0	1	109	1	109	3.61e-77	221
lcl|PTER01000016.1_prot_PTN14323.1_1143	sp|P46989|ATG27_YEAST	98.524	271	4	0	1	271	1	271	0.0	552
lcl|PTER01000016.1_prot_PTN14324.1_1144	sp|P46990|RL17B_YEAST	100.000	184	0	0	1	184	1	184	2.07e-135	374
lcl|PTER01000016.1_prot_PTN14325.1_1145	sp|P32591|SWI3_YEAST	99.030	825	8	0	1	825	1	825	0.0	1675
lcl|PTER01000016.1_prot_PTN14326.1_1146	sp|P39005|KRE9_YEAST	99.638	276	1	0	1	276	1	276	0.0	559
lcl|PTER01000016.1_prot_PTN14327.1_1147	sp|P26755|RFA3_YEAST	98.361	122	2	0	1	122	1	122	7.54e-88	248
lcl|PTER01000016.1_prot_PTN14328.1_1148	sp|P27614|CBPS_YEAST	99.653	576	2	0	1	576	1	576	0.0	1177
lcl|PTER01000016.1_prot_PTN14329.1_1149	sp|P46992|TOH1_YEAST	100.000	359	0	0	178	536	38	396	0.0	740
lcl|PTER01000016.1_prot_PTN14330.1_1150	sp|P46995|SET2_YEAST	99.727	733	2	0	1	733	1	733	0.0	1506
lcl|PTER01000016.1_prot_PTN14331.1_1151	sp|P08524|ERG20_YEAST	100.000	352	0	0	1	352	1	352	0.0	727
lcl|PTER01000016.1_prot_PTN14332.1_1152	sp|P08525|QCR8_YEAST	100.000	94	0	0	1	94	1	94	1.97e-67	195
lcl|PTER01000016.1_prot_PTN14333.1_1153	sp|P38970|HAL5_YEAST	99.649	855	3	0	1	855	1	855	0.0	1772
lcl|PTER01000016.1_prot_PTN14334.1_1154	sp|P06244|KAPA_YEAST	99.496	397	2	0	1	397	1	397	0.0	822
lcl|PTER01000016.1_prot_PTN14335.1_1155	sp|P46996|YJQ3_YEAST	99.640	555	2	0	1	555	1	555	0.0	1134
lcl|PTER01000016.1_prot_PTN14336.1_1156	sp|P46997|JJJ2_YEAST	98.285	583	4	1	1	577	1	583	0.0	1186
lcl|PTER01000016.1_prot_PTN14337.1_1157	sp|P46998|FMP33_YEAST	100.000	180	0	0	1	180	1	180	5.91e-133	367
lcl|PTER01000016.1_prot_PTN14338.1_1158	sp|P46999|PIR5_YEAST	98.955	287	3	0	1	287	1	287	0.0	575
lcl|PTER01000016.1_prot_PTN14339.1_1159	sp|P32478|HS150_YEAST	82.809	413	4	3	1	346	1	413	7.58e-180	502
lcl|PTER01000016.1_prot_PTN14340.1_1160	sp|P47001|CIS3_YEAST	96.930	228	3	2	1	225	1	227	6.38e-159	437
lcl|PTER01000016.1_prot_PTN14341.1_1161	sp|P21268|FAR1_YEAST	99.036	830	8	0	1	830	1	830	0.0	1707
lcl|PTER01000016.1_prot_PTN14342.1_1162	sp|P47002|SSY5_YEAST	98.712	699	9	0	1	699	1	699	0.0	1420
lcl|PTER01000016.1_prot_PTN14343.1_1163	sp|P32604|F26_YEAST	99.779	452	1	0	1	452	1	452	0.0	936
lcl|PTER01000016.1_prot_PTN14344.1_1164	sp|P34110|VPS35_YEAST	99.567	924	4	0	1	924	21	944	0.0	1894
lcl|PTER01000016.1_prot_PTN14345.1_1165	sp|P11986|INO1_YEAST	100.000	533	0	0	1	533	1	533	0.0	1103
lcl|PTER01000016.1_prot_PTN14346.1_1166	sp|P14359|SNA3_YEAST	97.744	133	3	0	1	133	1	133	1.39e-96	271
lcl|PTER01000016.1_prot_PTN14347.1_1167	sp|P47005|DAS1_YEAST	99.849	663	1	0	1	663	1	663	0.0	1347
lcl|PTER01000016.1_prot_PTN14348.1_1168	sp|P47006|RPA34_YEAST	99.571	233	1	0	1	233	1	233	1.90e-167	459
lcl|PTER01000016.1_prot_PTN14349.1_1169	sp|P47007|MRX5_YEAST	99.476	382	2	0	1	382	1	382	0.0	766
lcl|PTER01000016.1_prot_PTN14350.1_1170	sp|P46958|IDS2_YEAST	100.000	469	0	0	1	469	1	469	0.0	970
lcl|PTER01000016.1_prot_PTN14351.1_1171	sp|P47008|SFH5_YEAST	100.000	294	0	0	1	294	1	294	0.0	601
lcl|PTER01000016.1_prot_PTN14352.1_1172	sp|P47009|YJO4_YEAST	99.038	104	1	0	1	104	1	104	2.67e-73	210
lcl|PTER01000016.1_prot_PTN14353.1_1173	sp|P39515|TIM17_YEAST	100.000	158	0	0	1	158	1	158	5.90e-115	320
lcl|PTER01000016.1_prot_PTN14354.1_1174	sp|P14680|YAK1_YEAST	97.893	807	7	1	1	797	1	807	0.0	1628
lcl|PTER01000016.1_prot_PTN14355.1_1175	sp|P20433|RPB4_YEAST	99.548	221	1	0	1	221	1	221	7.21e-161	441
lcl|PTER01000016.1_prot_PTN14356.1_1176	sp|P26725|YUR1_YEAST	100.000	428	0	0	1	428	1	428	0.0	891
lcl|PTER01000016.1_prot_PTN14357.1_1177	sp|P10081|IF4A_YEAST	100.000	395	0	0	1	395	1	395	0.0	810
lcl|PTER01000016.1_prot_PTN14358.1_1178	sp|P47011|GLG2_YEAST	100.000	380	0	0	1	380	1	380	0.0	788
lcl|PTER01000016.1_prot_PTN14359.1_1179	sp|Q3E754|RS21B_YEAST	100.000	87	0	0	1	87	1	87	1.46e-61	179
lcl|PTER01000016.1_prot_PTN14360.1_1180	sp|P47013|DS1P1_YEAST	99.756	409	1	0	1	409	1	409	0.0	843
lcl|PTER01000016.1_prot_PTN14361.1_1181	sp|Q3E7A3|YJ133_YEAST	100.000	74	0	0	1	74	1	74	5.37e-48	144
lcl|PTER01000016.1_prot_PTN14362.1_1182	sp|P10566|MRS3_YEAST	100.000	314	0	0	1	314	1	314	0.0	655
lcl|PTER01000016.1_prot_PTN14363.1_1183	sp|P47014|YJN2_YEAST	98.133	750	14	0	1	750	1	750	0.0	1530
lcl|PTER01000016.1_prot_PTN14364.1_1184	sp|P47015|AIM23_YEAST	99.359	312	2	0	1	312	45	356	0.0	622
lcl|PTER01000016.1_prot_PTN14365.1_1185	sp|P07259|PYR1_YEAST	99.774	2214	5	0	1	2214	1	2214	0.0	4567
lcl|PTER01000016.1_prot_PTN14366.1_1186	sp|P12685|TRK1_YEAST	99.838	1235	2	0	1	1235	1	1235	0.0	2571
lcl|PTER01000016.1_prot_PTN14367.1_1187	sp|P08018|PBS2_YEAST	100.000	668	0	0	1	668	1	668	0.0	1380
lcl|PTER01000016.1_prot_PTN14368.1_1188	sp|P35208|SPT10_YEAST	99.375	640	4	0	1	640	1	640	0.0	1329
lcl|PTER01000016.1_prot_PTN14369.1_1189	sp|P47016|NIT2_YEAST	99.349	307	2	0	1	307	1	307	0.0	627
lcl|PTER01000016.1_prot_PTN14370.1_1190	sp|P46959|TRM61_YEAST	98.695	383	5	0	1	383	1	383	0.0	793
lcl|PTER01000016.1_prot_PTN14371.1_1191	sp|P47017|LSM1_YEAST	99.419	172	1	0	1	172	1	172	9.81e-129	356
lcl|PTER01000016.1_prot_PTN14372.1_1192	sp|P47018|MTC1_YEAST	98.960	481	2	1	1	481	1	478	0.0	947
lcl|PTER01000016.1_prot_PTN14373.1_1193	sp|P47019|ALB1_YEAST	98.857	175	2	0	1	175	1	175	1.15e-125	348
lcl|PTER01000016.1_prot_PTN14374.1_1194	sp|P46969|RPE_YEAST	99.160	238	2	0	1	238	1	238	5.30e-179	488
lcl|PTER01000016.1_prot_PTN14375.1_1195	sp|P46956|PHO86_YEAST	99.357	311	2	0	1	311	1	311	0.0	632
lcl|PTER01000016.1_prot_PTN14376.1_1196	sp|P46955|NCA3_YEAST	100.000	337	0	0	1	337	1	337	0.0	688
lcl|PTER01000016.1_prot_PTN14377.1_1197	sp|P32447|ASF1_YEAST	99.642	279	1	0	1	279	1	279	0.0	543
lcl|PTER01000016.1_prot_PTN14378.1_1198	sp|P47025|MDV1_YEAST	99.720	714	2	0	1	714	1	714	0.0	1472
lcl|PTER01000016.1_prot_PTN14379.1_1199	sp|P42943|TCPH_YEAST	99.455	550	3	0	1	550	1	550	0.0	1122
lcl|PTER01000016.1_prot_PTN14380.1_1200	sp|P42944|GZF3_YEAST	99.093	551	5	0	1	551	1	551	0.0	1123
lcl|PTER01000016.1_prot_PTN14381.1_1201	sp|P42945|UTP10_YEAST	99.661	1769	6	0	1	1769	1	1769	0.0	3543
lcl|PTER01000016.1_prot_PTN14382.1_1202	sp|P42946|PRM10_YEAST	100.000	383	0	0	388	770	1	383	0.0	792
lcl|PTER01000016.1_prot_PTN14383.1_1203	sp|P32581|IME2_YEAST	99.225	645	5	0	1	645	1	645	0.0	1333
lcl|PTER01000016.1_prot_PTN14384.1_1204	sp|P42948|SET4_YEAST	99.464	560	3	0	1	560	1	560	0.0	1163
lcl|PTER01000016.1_prot_PTN14385.1_1205	sp|P42949|TIM16_YEAST	100.000	149	0	0	1	149	1	149	5.35e-110	306
lcl|PTER01000016.1_prot_PTN14386.1_1206	sp|P42950|GSM1_YEAST	99.676	618	2	0	1	618	1	618	0.0	1277
lcl|PTER01000016.1_prot_PTN14387.1_1207	sp|P39677|RRF2M_YEAST	99.756	819	2	0	1	819	1	819	0.0	1676
lcl|PTER01000016.1_prot_PTN14388.1_1208	sp|P32477|GSH1_YEAST	100.000	678	0	0	1	678	1	678	0.0	1417
lcl|PTER01000016.1_prot_PTN14389.1_1209	sp|P42951|LSB6_YEAST	99.835	607	1	0	1	607	1	607	0.0	1267
lcl|PTER01000016.1_prot_PTN14390.1_1210	sp|P40955|CHS6_YEAST	99.866	746	1	0	1	746	1	746	0.0	1541
lcl|PTER01000016.1_prot_PTN14391.1_1211	sp|P40856|SA185_YEAST	99.716	1058	3	0	1	1058	1	1058	0.0	2159
lcl|PTER01000016.1_prot_PTN14392.1_1212	sp|P40857|HACD_YEAST	100.000	217	0	0	1	217	1	217	4.85e-155	426
lcl|PTER01000016.1_prot_PTN14393.1_1213	sp|Q01389|BCK1_YEAST	96.671	1472	18	1	121	1561	7	1478	0.0	2877
lcl|PTER01000016.1_prot_PTN14394.1_1214	sp|P40309|KHA1_YEAST	99.517	828	4	0	1	828	46	873	0.0	1672
lcl|PTER01000016.1_prot_PTN14395.1_1215	sp|P40310|TOK1_YEAST	99.703	674	2	0	1	674	18	691	0.0	1383
lcl|PTER01000016.1_prot_PTN14396.1_1216	sp|P12954|SRS2_YEAST	99.659	1174	4	0	1	1174	1	1174	0.0	2405
lcl|PTER01000016.1_prot_PTN14397.1_1217	sp|P47026|GWT1_YEAST	99.796	490	1	0	9	498	1	490	0.0	985
lcl|PTER01000016.1_prot_PTN14398.1_1218	sp|P47027|DPB11_YEAST	99.738	764	2	0	1	764	1	764	0.0	1558
lcl|PTER01000016.1_prot_PTN14399.1_1219	sp|P46954|SIP4_YEAST	99.638	829	3	0	13	841	1	829	0.0	1645
lcl|PTER01000016.1_prot_PTN14400.1_1220	sp|P05150|OTC_YEAST	100.000	338	0	0	1	338	1	338	0.0	698
lcl|PTER01000016.1_prot_PTN14401.1_1221	sp|P09880|TRNL_YEAST	99.758	827	2	0	1	827	1	827	0.0	1706
lcl|PTER01000016.1_prot_PTN14402.1_1222	sp|P19658|EXO70_YEAST	99.839	623	1	0	1	623	1	623	0.0	1276
lcl|PTER01000016.1_prot_PTN14403.1_1223	sp|P47029|ALY2_YEAST	99.713	1046	3	0	1	1046	1	1046	0.0	2115
lcl|PTER01000016.1_prot_PTN14404.1_1224	sp|P47030|TAX4_YEAST	99.834	604	1	0	1	604	1	604	0.0	1246
lcl|PTER01000016.1_prot_PTN14405.1_1225	sp|P47031|IML2_YEAST	100.000	731	0	0	1	731	1	731	0.0	1510
lcl|PTER01000016.1_prot_PTN14406.1_1226	sp|P80428|ARP4_YEAST	100.000	489	0	0	1	489	1	489	0.0	1009
lcl|PTER01000016.1_prot_PTN14407.1_1227	sp|P06105|SC160_YEAST	99.836	1222	2	0	1	1222	1	1222	0.0	2469
lcl|PTER01000016.1_prot_PTN14408.1_1228	sp|P47032|PRY1_YEAST	100.000	299	0	0	1	299	1	299	0.0	592
lcl|PTER01000016.1_prot_PTN14409.1_1229	sp|P47033|PRY3_YEAST	97.213	897	6	2	1	894	1	881	0.0	1644
lcl|PTER01000016.1_prot_PTN14410.1_1230	sp|P47035|NET1_YEAST	98.721	1173	6	1	1	1164	17	1189	0.0	2296
lcl|PTER01000016.1_prot_PTN14411.1_1231	sp|P47037|SMC3_YEAST	99.675	1230	4	0	1	1230	1	1230	0.0	2467
lcl|PTER01000016.1_prot_PTN14412.1_1232	sp|P40358|JEM1_YEAST	99.535	645	3	0	1	645	1	645	0.0	1323
lcl|PTER01000016.1_prot_PTN14413.1_1233	sp|P40359|PSF2_YEAST	100.000	213	0	0	1	213	1	213	7.55e-159	435
lcl|PTER01000016.1_prot_PTN14414.1_1234	sp|P40360|NAGS_YEAST	99.826	574	1	0	1	574	1	574	0.0	1182
lcl|PTER01000016.1_prot_PTN14415.1_1235	sp|P40361|YJH0_YEAST	99.887	888	1	0	1	888	1	888	0.0	1827
lcl|PTER01000016.1_prot_PTN14416.1_1236	sp|P40362|UTP18_YEAST	99.663	594	2	0	1	594	1	594	0.0	1230
lcl|PTER01000016.1_prot_PTN14417.1_1237	sp|P40363|SFGH_YEAST	99.666	299	1	0	1	299	1	299	0.0	624
lcl|PTER01000016.1_prot_PTN14418.1_1238	sp|P40364|MPM1_YEAST	99.603	252	1	0	1	252	1	252	0.0	519
lcl|PTER01000016.1_prot_PTN14419.1_1239	sp|P40366|DLS1_YEAST	99.401	167	1	0	1	167	1	167	8.66e-122	338
lcl|PTER01000016.1_prot_PTN14420.1_1240	sp|P22353|RM08_YEAST	99.580	238	1	0	1	238	1	238	8.33e-178	485
lcl|PTER01000016.1_prot_PTN14421.1_1241	sp|Q3E7B2|COA3_YEAST	100.000	85	0	0	1	85	1	85	5.43e-61	178
lcl|PTER01000016.1_prot_PTN14422.1_1242	sp|P40367|GPI7_YEAST	100.000	830	0	0	1	830	1	830	0.0	1699
lcl|PTER01000016.1_prot_PTN14423.1_1243	sp|P40368|NUP82_YEAST	99.860	713	1	0	1	713	1	713	0.0	1452
lcl|PTER01000016.1_prot_PTN14424.1_1244	sp|P47039|BNA3_YEAST	99.769	432	1	0	1	432	13	444	0.0	890
lcl|PTER01000016.1_prot_PTN14425.1_1245	sp|P47040|BTN1_YEAST	98.529	408	6	0	1	408	1	408	0.0	826
lcl|PTER01000016.1_prot_PTN14426.1_1246	sp|P47041|BIT61_YEAST	99.448	543	3	0	1	543	1	543	0.0	1108
lcl|PTER01000016.1_prot_PTN14427.1_1247	sp|P47042|IKS1_YEAST	98.951	667	6	1	1	666	1	667	0.0	1366
lcl|PTER01000016.1_prot_PTN14428.1_1248	sp|P47043|ZAP1_YEAST	99.091	880	8	0	1	880	1	880	0.0	1802
lcl|PTER01000016.1_prot_PTN14429.1_1249	sp|P47044|YJF5_YEAST	99.177	243	2	0	1	243	3	245	0.0	502
lcl|PTER01000016.1_prot_PTN14430.1_1250	sp|P47045|TIM54_YEAST	100.000	478	0	0	1	478	1	478	0.0	976
lcl|PTER01000016.1_prot_PTN14431.1_1251	sp|P40335|PEP8_YEAST	98.681	379	1	1	1	375	1	379	0.0	763
lcl|PTER01000016.1_prot_PTN14432.1_1252	sp|P00360|G3P1_YEAST	99.699	332	1	0	1	332	1	332	0.0	676
lcl|PTER01000016.1_prot_PTN14433.1_1253	sp|P47046|IRC8_YEAST	99.513	822	4	0	1	822	1	822	0.0	1679
lcl|PTER01000016.1_prot_PTN14434.1_1254	sp|P47047|MTR4_YEAST	99.534	1073	5	0	1	1073	1	1073	0.0	2209
lcl|PTER01000016.1_prot_PTN14435.1_1255	sp|P47048|YJE9_YEAST	99.333	450	3	0	1	450	1	450	0.0	902
lcl|PTER01000016.1_prot_PTN14436.1_1256	sp|P47049|UBX6_YEAST	99.747	396	1	0	1	396	1	396	0.0	818
lcl|PTER01000016.1_prot_PTN14437.1_1257	sp|P47050|CUL8_YEAST	99.525	842	4	0	1	842	1	842	0.0	1737
lcl|PTER01000016.1_prot_PTN14438.1_1258	sp|P47051|LPLA_YEAST	99.267	409	3	0	43	451	1	409	0.0	847
lcl|PTER01000017.1_prot_PTN14121.1_1259	sp|P53907|YNO4_YEAST	99.595	740	3	0	1	740	1	740	0.0	1525
lcl|PTER01000017.1_prot_PTN14122.1_1260	sp|P53905|LSM7_YEAST	99.130	115	1	0	1	115	1	115	1.90e-81	232
lcl|PTER01000017.1_prot_PTN14123.1_1261	sp|P53904|TBCB_YEAST	99.606	254	1	0	1	254	1	254	0.0	521
lcl|PTER01000017.1_prot_PTN14124.1_1262	sp|P53903|PGA2_YEAST	100.000	129	0	0	1	129	1	129	4.20e-92	260
lcl|PTER01000017.1_prot_PTN14125.1_1263	sp|P17890|RPC7_YEAST	99.602	251	1	0	1	251	1	251	1.24e-180	494
lcl|PTER01000017.1_prot_PTN14126.1_1264	sp|P53901|INN1_YEAST	100.000	409	0	0	1	409	1	409	0.0	840
lcl|PTER01000017.1_prot_PTN14127.1_1265	sp|P53900|PFD4_YEAST	99.225	129	1	0	1	129	1	129	5.33e-89	252
lcl|PTER01000017.1_prot_PTN14128.1_1266	sp|P23292|KC12_YEAST	99.267	546	4	0	1	546	1	546	0.0	1130
lcl|PTER01000017.1_prot_PTN14129.1_1267	sp|P53899|CUZ1_YEAST	98.905	274	3	0	1	274	1	274	0.0	566
lcl|PTER01000017.1_prot_PTN14130.1_1268	sp|P53898|NSG2_YEAST	99.666	299	1	0	1	299	1	299	0.0	611
lcl|PTER01000017.1_prot_PTN14131.1_1269	sp|P53897|IGO1_YEAST	100.000	168	0	0	1	168	1	168	5.12e-121	336
lcl|PTER01000017.1_prot_PTN14132.1_1270	sp|P53896|PGA1_YEAST	100.000	198	0	0	1	198	1	198	1.91e-147	405
lcl|PTER01000017.1_prot_PTN14133.1_1271	sp|P53895|ASI2_YEAST	100.000	289	0	0	1	289	1	289	0.0	597
lcl|PTER01000017.1_prot_PTN14134.1_1272	sp|P38616|YGP1_YEAST	99.718	354	1	0	1	354	1	354	0.0	701
lcl|PTER01000017.1_prot_PTN14135.1_1273	sp|P53894|CBK1_YEAST	98.427	763	4	2	1	762	1	756	0.0	1556
lcl|PTER01000017.1_prot_PTN14136.1_1274	sp|P0CX28|RL44B_YEAST	100.000	106	0	0	1	106	1	106	1.16e-72	209
lcl|PTER01000017.1_prot_PTN14137.1_1275	sp|P53893|RIA1_YEAST	99.910	1110	1	0	1	1110	1	1110	0.0	2286
lcl|PTER01000017.1_prot_PTN14138.1_1276	sp|P53892|IBD2_YEAST	99.715	351	1	0	1	351	1	351	0.0	732
lcl|PTER01000017.1_prot_PTN14139.1_1277	sp|P53891|YNQ5_YEAST	99.507	406	2	0	1	406	1	406	0.0	844
lcl|PTER01000017.1_prot_PTN14140.1_1278	sp|P53890|BNI5_YEAST	100.000	448	0	0	1	448	1	448	0.0	920
lcl|PTER01000017.1_prot_PTN14141.1_1279	sp|Q02100|SKO1_YEAST	99.691	648	1	1	1	648	1	647	0.0	1281
lcl|PTER01000017.1_prot_PTN14142.1_1280	sp|P53889|FMP41_YEAST	99.614	259	1	0	1	259	1	259	0.0	535
lcl|PTER01000017.1_prot_PTN14143.1_1281	sp|P39006|PSD1_YEAST	99.400	500	3	0	1	500	1	500	0.0	1035
lcl|PTER01000017.1_prot_PTN14144.1_1282	sp|P53886|APC1_YEAST	99.714	1748	4	1	1	1747	1	1748	0.0	3582
lcl|PTER01000017.1_prot_PTN14145.1_1283	sp|P53885|MDG1_YEAST	100.000	366	0	0	1	366	1	366	0.0	730
lcl|PTER01000017.1_prot_PTN14146.1_1284	sp|P53883|NOP13_YEAST	100.000	403	0	0	1	403	1	403	0.0	822
lcl|PTER01000017.1_prot_PTN14147.1_1285	sp|P53882|TDA7_YEAST	99.371	636	4	0	1	636	1	636	0.0	1202
lcl|PTER01000017.1_prot_PTN14148.1_1286	sp|P53881|RM22_YEAST	99.676	309	1	0	1	309	1	309	0.0	631
lcl|PTER01000017.1_prot_PTN14149.1_1287	sp|P05750|RS3_YEAST	100.000	240	0	0	1	240	1	240	4.67e-177	484
lcl|PTER01000017.1_prot_PTN14150.1_1288	sp|P53879|RHO5_YEAST	100.000	331	0	0	1	331	1	331	0.0	687
lcl|PTER01000017.1_prot_PTN14151.1_1289	sp|P53878|PBR1_YEAST	99.263	407	3	0	1	407	1	407	0.0	832
lcl|PTER01000017.1_prot_PTN14152.1_1290	sp|P53877|IPI3_YEAST	99.279	555	4	0	1	555	1	555	0.0	1134
lcl|PTER01000017.1_prot_PTN14153.1_1291	sp|P22211|NPR1_YEAST	99.873	790	1	0	1	790	1	790	0.0	1612
lcl|PTER01000017.1_prot_PTN14154.1_1292	sp|P53875|RM19_YEAST	100.000	158	0	0	1	158	1	158	2.02e-113	316
lcl|PTER01000017.1_prot_PTN14155.1_1293	sp|P53874|UBP10_YEAST	100.000	792	0	0	1	792	1	792	0.0	1624
lcl|PTER01000017.1_prot_PTN14156.1_1294	sp|P53873|SWT21_YEAST	99.440	357	2	0	75	431	1	357	0.0	740
lcl|PTER01000017.1_prot_PTN14157.1_1295	sp|P11927|KAR1_YEAST	100.000	380	0	0	1	380	54	433	0.0	778
lcl|PTER01000017.1_prot_PTN14158.1_1296	sp|Q02821|IMA1_YEAST	99.631	542	2	0	1	542	1	542	0.0	1114
lcl|PTER01000017.1_prot_PTN14159.1_1297	sp|P53872|PGA14_YEAST	100.000	204	0	0	1	204	1	204	2.57e-138	383
lcl|PTER01000017.1_prot_PTN14160.1_1298	sp|P08004|CHS1_YEAST	99.461	1114	6	0	1	1114	1	1114	0.0	2312
lcl|PTER01000017.1_prot_PTN14161.1_1299	sp|P53870|YNT3_YEAST	100.000	558	0	0	1	558	1	558	0.0	1146
lcl|PTER01000017.1_prot_PTN14162.1_1300	sp|P40169|YNT4_YEAST	100.000	223	0	0	1	223	79	301	4.59e-169	465
lcl|PTER01000017.1_prot_PTN14163.1_1301	sp|P40168|YNT5_YEAST	100.000	261	0	0	36	296	1	261	0.0	547
lcl|PTER01000017.1_prot_PTN14164.1_1302	sp|P40167|ZC3HD_YEAST	99.664	298	1	0	1	298	1	298	0.0	613
lcl|PTER01000017.1_prot_PTN14165.1_1303	sp|P34761|WHI3_YEAST	99.546	661	3	0	1	661	1	661	0.0	1322
lcl|PTER01000017.1_prot_PTN14166.1_1304	sp|Q01722|GCR2_YEAST	99.064	534	5	0	1	534	1	534	0.0	1073
lcl|PTER01000017.1_prot_PTN14167.1_1305	sp|P40165|NNRE_YEAST	100.000	246	0	0	1	246	1	246	0.0	506
lcl|PTER01000017.1_prot_PTN14168.1_1306	sp|P40164|PP4R3_YEAST	99.417	858	5	0	1	858	1	858	0.0	1753
lcl|PTER01000017.1_prot_PTN14169.1_1307	sp|P32573|SPS19_YEAST	100.000	292	0	0	4	295	1	292	0.0	595
lcl|PTER01000017.1_prot_PTN14170.1_1308	sp|P32572|SPS18_YEAST	99.134	231	2	0	1	231	70	300	5.87e-172	473
lcl|PTER01000017.1_prot_PTN14171.1_1309	sp|P40161|RT106_YEAST	99.780	455	1	0	1	455	1	455	0.0	915
lcl|PTER01000017.1_prot_PTN14172.1_1310	sp|P40160|RIO2_YEAST	100.000	425	0	0	1	425	1	425	0.0	880
lcl|PTER01000017.1_prot_PTN14173.1_1311	sp|P40159|YNU8_YEAST	98.995	199	2	0	1	199	1	199	7.97e-131	363
lcl|PTER01000017.1_prot_PTN14174.1_1312	sp|P40150|SSB2_YEAST	99.837	613	1	0	1	613	1	613	0.0	1241
lcl|PTER01000017.1_prot_PTN14175.1_1313	sp|P16523|MER1_YEAST	100.000	270	0	0	1	270	1	270	0.0	548
lcl|PTER01000017.1_prot_PTN14176.1_1314	sp|P53869|MRX7_YEAST	100.000	86	0	0	1	86	1	86	3.46e-60	176
lcl|PTER01000017.1_prot_PTN14177.1_1315	sp|P40157|VID27_YEAST	100.000	782	0	0	1	782	1	782	0.0	1607
